id,mssv,ngaythi,url,loaixn,url_1,loaixn_2,listening,speaking,reading,writing,tongdiem,lydo,trangthai,ngayxl
657.0,6BB1D799XPvAibaEXe8aMmuWiMhL4jueQKEn+PS2, 2019-05-04, bangcap/14521111/14521111_bangcap_VNU-EPT_20190612093507.jpg, VNU-EPT,,,,,, ,1, ,1, 2019-07-30 15:28:06
658.0,1A88098CXPvAibaEXe+SrLE9JUD3pNLfWFWeJPBn, 2019-05-25, bangcap/15520436/15520436_bangcap_TOEIC_LR_20190612155254.jpg,TOEIC_LR,320.0,,320.0,,290.0, ,1, ,1, 2019-07-01 11:05:17
659.0,7A4947EAXPvAibaEXe8c/asunKa47MC7Zfux2sgr, 2019-05-25, bangcap/15520002/15520002_bangcap_TOEIC_LR_20190613153208.jpg,TOEIC_LR,315.0,,315.0,,300.0, ,1, ,1, 2019-07-01 11:10:16
660.0,5EBFEB3FXPvAibaEXe/3Z2K7mhA0JZypCzVRdZhc,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/15520035/15520035_chungchi_TOEIC_LR_20190614141106.PNG,TOEIC_LR,400.0,,400.0,,260.0, ,1, ,1, 2019-07-01 11:05:36
661.0,36779542XPvAibaEXe9QVsCW2codORJGccqM7KCC,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/18520545/18520545_chungchi_TOEIC_LR_20190614141506.jpg,TOEIC_LR,400.0,,400.0,,305.0, ,1, ,1, 2019-07-01 11:17:06
662.0,5A7B47B0XPvAibaEXe8NoNh54Mn6M0WrJPPcpelm,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/15520520/15520520_chungchi_TOEIC_LR_20190614143154.jpg,TOEIC_LR,365.0,,365.0,,305.0, ,1, ,1, 2019-07-01 11:19:52
663.0,664FA41EXPvAibaEXe/ZbeP+H+OlzjHYhxAMHJSc,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/18521326/18521326_chungchi_TOEIC_LR_20190614143344.jpg,TOEIC_LR,235.0,,235.0,,215.0, ,1, ,1, 2019-07-01 11:16:19
664.0,E72E67E9XPvAibaEXe/Q6C3BndaQUDhqRcxtkfhD, 2018-12-29, bangcap/15520165/15520165_bangcap_TOEIC_LR_20190614215352.jpg,TOEIC_LR,305.0,,305.0,,345.0, ,1, ,1, 2019-07-01 11:16:40
665.0,D47AB6ECXPvAibaEXe9/83vYrk4yZm+cxTvs8eml, 2018-12-29, bangcap/15520614/15520614_bangcap_TOEIC_LR_20190615101735.jpg,TOEIC_LR,300.0,,300.0,,275.0, ,1, ,1, 2019-07-01 11:20:53
668.0,20B61190XPvAibaEXe9fw8mX+aV2o/RjGigUxoyj, 2019-05-25, bangcap/15520994/15520994_bangcap_TOEIC_LR_20190617154114.jpg,TOEIC_LR,280.0,,280.0,,315.0, ,1, ,1, 2019-07-01 11:17:30
669.0,0821621DXPvAibaEXe/btl79MArZLF7Vr4ovU5Xz, 2019-05-18, bangcap/14520043/14520043_bangcap_TOEIC_LR_20190618212724.jpg,TOEIC_LR,225.0,,225.0,,235.0, ,1, ,1, 2019-10-22 10:54:20
670.0,1FB8F707XPvAibaEXe92Umf5pb/ttrUuITocnKot, 2019-04-20, bangcap/18520055/18520055_bangcap_TOEIC_LR_20190619084618.jpg,TOEIC_LR,370.0,,370.0,,420.0, Xác minh với TTNN,1, Xác minh với TTNN,1, 2019-10-02 11:01:49
671.0,64733246XPvAibaEXe8CNW5gpzV0gd9br0mz53s9, 2018-11-04, bangcap/15520021/15520021_bangcap_TOEIC_LR_20190619092912.jpg,TOEIC_LR,350.0,,350.0,,335.0, ,1, ,1, 2019-07-30 15:16:09
672.0,463CC26DXPvAibaEXe9mjVtuyMJi9ENAftsTQaSW, 2018-12-29, bangcap/15520840/15520840_bangcap_TOEIC_LR_20190619132027.jpeg,TOEIC_LR,425.0,,425.0,,410.0, ,1, ,1, 2019-10-31 16:09:24
673.0,A2AF4496XPvAibaEXe+NJiMjcH3vhKXi3lwL0xLi, 2019-02-14, bangcap/14521032/14521032_bangcap_TOEIC_LR_20190619162528.jpg,TOEIC_LR,245.0,,245.0,,230.0, ,1, ,1, 2019-10-22 10:54:14
675.0,073CCB16XPvAibaEXe+Fy1phPq2H8pTMzaqE19dh, 2019-05-25, bangcap/18520317/18520317_bangcap_TOEIC_LR_20190619182337.jpg,TOEIC_LR,280.0,,280.0,,215.0, ,1, ,1, 2019-07-30 15:18:07
676.0,19D440D1XPvAibaEXe/X5ZhFzI36lFB1T31Couu2, 2019-05-27, bangcap/15520446/15520446_bangcap_TOEIC_LR_20190620093241.jpg,TOEIC_LR,325.0,,325.0,,210.0, ,1, ,1, 2019-07-30 15:19:47
677.0,B06A0338XPvAibaEXe99J3nD1pBZInyRtnTkueHW, 2019-05-25, bangcap/15520017/15520017_bangcap_TOEIC_LR_20190621161411.jpg,TOEIC_LR,330.0,,330.0,,200.0, ,1, ,1, 2019-07-30 15:07:53
678.0,8694C38AXPvAibaEXe+xRE5267JUoMoFokB0cvtR, 2019-05-28, bangcap/14520431/14520431_bangcap_TOEIC_LR_20190621174008.jpg,TOEIC_LR,475.0,,475.0,,385.0, ,1, ,1, 2019-07-30 15:23:07
679.0,8694C38AXPvAibaEXe+xRE5267JUoMoFokB0cvtR, 2019-05-17, bangcap/14520431/14520431_bangcap_TOEIC_SW_20190621175114.png,TOEIC_SW,,150.0,,150.0,,120.0,1, ,1, 2019-10-22 10:54:07
680.0,B25A330EXPvAibaEXe+ai34rvuG7eGoE3HkwTUEP, 2019-04-06, bangcap/14520448/14520448_bangcap_TOEIC_LR_20190621213817.jpg,TOEIC_LR,415.0,,415.0,,380.0, ,1, ,1, 2019-10-22 10:54:00
681.0,D2BF715CXPvAibaEXe+Ld9vP5I9+1hG6euR9NXd5, 2019-05-28, bangcap/15520773/15520773_bangcap_TOEIC_LR_20190623155717.jpg,TOEIC_LR,400.0,,400.0,,295.0, ,1, ,1, 2019-07-30 15:14:37
682.0,FCCF477AXPvAibaEXe9RBNO8knVPD1lNCz+Xkb5b, 2018-11-04, bangcap/15520138/15520138_bangcap_TOEIC_LR_20190626193125.jpg,TOEIC_LR,315.0,,315.0,,320.0, ,1, ,1, 2019-07-30 15:17:07
683.0,CA80DC97XPvAibaEXe/aPLdUCtOgChE7/iu2Frmu, 2019-04-21, bangcap/14520987/14520987_bangcap_TOEIC_SW_20190630183837.png,TOEIC_SW,,100.0,,100.0,,100.0,1, ,1, 2019-10-22 10:53:53
684.0,3B1B73AEXPvAibaEXe/y2t7DVG8TDass+/GF6+ZL, 2019-06-16, bangcap/14520421/14520421_bangcap_TOEIC_SW_20190701094025.png,TOEIC_SW,,110.0,,110.0,,105.0,1, ,1, 2019-10-22 10:53:47
685.0,E94EFE6BXPvAibaEXe/WIUWn3FBMGIYAl2ml3RZe, 2018-10-17, bangcap/15520174/15520174_bangcap_TOEIC_LR_20190701151908.jpg,TOEIC_LR,480.0,,480.0,,390.0, ,1, ,1, 2019-07-30 15:18:26
687.0,1090AC8FXPvAibaEXe87cFnqlCoR2eca6yODCtqF,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/18521546/18521546_chungchi_TOEIC_LR_20190701160843.PNG,TOEIC_LR,285.0,,285.0,,275.0, ,1, ,1, 2019-07-30 15:09:33
688.0,4741EF8EXPvAibaEXe92T150Nt0xZjZEWoFcIInj,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/18520914/18520914_chungchi_TOEIC_LR_20190701160937.jpg,TOEIC_LR,340.0,,340.0,,385.0, Xác minh với TTNN,1, Xác minh với TTNN,1, 2019-10-02 11:01:22
689.0,BE09BA7AXPvAibaEXe8jolcsAIssTIvxT6IyMVWg, 2019-05-09, bangcap/13521044/13521044_bangcap_TOEIC_LR_20190701164354.jpg,TOEIC_LR,275.0,,275.0,,225.0, ,1, ,1, 2019-10-22 10:49:22
690.0,1F7AA6AFXPvAibaEXe/dMvqGUzyBHHrG3wsXFplE, 2019-06-02, bangcap/14520612/14520612_bangcap_TOEIC_SW_20190702165218.jpg,TOEIC_SW,,135.0,,135.0,,100.0,1, ,1, 2019-10-22 10:53:41
691.0,CA80DC97XPvAibaEXe/aPLdUCtOgChE7/iu2Frmu, 2018-12-29, bangcap/14520987/14520987_bangcap_TOEIC_LR_20190702203742.jpg,TOEIC_LR,260.0,,260.0,,195.0, ,1, ,1, 2019-07-30 15:22:28
692.0,6D822171XPvAibaEXe88tz7NL7l/glfUKXnZ+w7c, 2019-05-25, bangcap/14520978/14520978_bangcap_TOEIC_LR_20190702214944.png,TOEIC_LR,385.0,,385.0,,395.0, ,1, ,1, 2019-07-30 15:22:11
693.0,2B771E5EXPvAibaEXe8SXrohzbXmSwYDapBNbQoZ, 2019-06-23, bangcap/15520421/15520421_bangcap_TOEIC_LR_20190704133921.jpg,TOEIC_LR,305.0,,305.0,,300.0, ,1, ,1, 2019-07-30 15:11:40
694.0,A5D9196EXPvAibaEXe/caEx4rNa5qSnrNv0G2wDZ, 2019-06-09, bangcap/13520780/13520780_bangcap_TOEIC_LR_20190705103745.jpg,TOEIC_LR,275.0,,275.0,,280.0, ,1, ,1, 2019-10-22 10:49:13
695.0,9E7720D0XPvAibaEXe8NoNh54Mn6M/Vxi2/pE5KO, 2019-05-25, bangcap/15520522/15520522_bangcap_TOEIC_LR_20190705110332.jpg,TOEIC_LR,255.0,,255.0,,320.0, ,1, ,1, 2019-07-30 15:19:23
696.0,1BE16A71XPvAibaEXe9dKITjhF3qTdlo3fzhT1cI, 2019-04-06, bangcap/15520154/15520154_bangcap_TOEIC_LR_20190705121218.jpg,TOEIC_LR,335.0,,335.0,,365.0, ,1, ,1, 2019-10-31 16:09:54
697.0,57BEAA98XPvAibaEXe+3zE134gecv1kZBZsbQcF1, 2019-05-25, bangcap/15520515/15520515_bangcap_TOEIC_LR_20190705121401.jpg,TOEIC_LR,210.0,,210.0,,240.0, ,1, ,1, 2019-10-31 16:10:12
698.0,E43452ADXPvAibaEXe8PCwJaf/8k/NfiZoSFCxNp, 2019-04-20, bangcap/18521644/18521644_bangcap_TOEIC_LR_20190705155416.jpg,TOEIC_LR,190.0,,190.0,,255.0, ,1, ,1, 2019-10-31 16:10:50
700.0,75F3DDD5XPvAibaEXe/QqI5At3DBgmQOdG+Mhpb6, 2019-05-25, bangcap/15520716/15520716_bangcap_TOEIC_LR_20190706201405.jpg,TOEIC_LR,235.0,,235.0,,245.0, ,1, ,1, 2019-10-31 16:11:01
702.0,44F8D5D7XPvAibaEXe88tz7NL7l/gtFUOkxXz2Vn, 2019-06-23, bangcap/14520972/14520972_bangcap_TOEIC_LR_20190708131251.jpg,TOEIC_LR,255.0,,255.0,,290.0, ,1, ,1, 2019-10-22 10:53:35
703.0,1771FAA3XPvAibaEXe8XU1E8XgQL2DMzV7u92aH5, 2019-05-25, bangcap/17521025/17521025_bangcap_TOEIC_LR_20190708145237.jpg,TOEIC_LR,265.0,,265.0,,240.0, ,1, ,1, 2019-10-31 16:11:17
704.0,9DF18B69XPvAibaEXe80CLygfiFTYHHljkL4Y9Lt, 2019-06-02, bangcap/14520698/14520698_bangcap_TOEIC_SW_20190708151218.png,TOEIC_SW,,135.0,,135.0,,115.0,1, ,1, 2019-10-22 10:53:28
706.0,26E7FDE2XPvAibaEXe+RJ/Hp4D2y87uHxrAcmcm2, 2019-06-29, bangcap/15520109/15520109_bangcap_TOEIC_LR_20190710175058.jpg,TOEIC_LR,245.0,,245.0,,210.0, ,1, ,1, 2019-07-30 15:21:06
708.0,5867E047XPvAibaEXe9Xnw4t0GPgx+aXR1u6ReqM, 2019-06-09, bangcap/13521067/13521067_bangcap_TOEIC_LR_20190716142209.jpg,TOEIC_LR,235.0,,235.0,,220.0, ,1, ,1, 2019-07-30 15:08:47
709.0,3BD33C22XPvAibaEXe/xn91tBWVNDWhtC0SguqJH,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/18520872/18520872_chungchi_TOEIC_LR_20190717083438.jpg,TOEIC_LR,145.0,,145.0,,180.0, Xác minh với TTNN,1, Xác minh với TTNN,1, 2019-10-02 11:00:48
710.0,2458B859XPvAibaEXe+TUHAdEwrOx4CNJaGYTBet, 2019-06-29, bangcap/18521677/18521677_bangcap_IELTS_20190717230221.jpg, IELTS,,,,,, ,1, ,1, 2019-09-25 15:26:59
711.0,41DD3B86XPvAibaEXe9iOtseai5jcto6yYpohLib, 2019-05-25, bangcap/15520695/15520695_bangcap_TOEIC_LR_20190721093452.jpg,TOEIC_LR,355.0,,355.0,,430.0, ,1, ,1, 2019-10-16 10:40:00
712.0,823B6101XPvAibaEXe/KMtCr6bHaugHJjFrxnFp3, 2019-04-20, bangcap/14520465/14520465_bangcap_TOEIC_LR_20190721130046.jpg,TOEIC_LR,460.0,,460.0,,425.0, ,1, ,1, 2019-09-25 11:01:58
713.0,823B6101XPvAibaEXe/KMtCr6bHaugHJjFrxnFp3, 2019-04-24, bangcap/14520465/14520465_bangcap_TOEIC_SW_20190721130203.jpg,TOEIC_SW,,150.0,,150.0,,160.0,1, ,1, 2019-09-25 11:14:32
714.0,33C734B5XPvAibaEXe+/1KYXP+fweL6Sr/n8oIDs, 2019-05-29, bangcap/16521787/16521787_bangcap_TOEIC_LR_20190722124738.jpg,TOEIC_LR,360.0,,360.0,,270.0, ,1, ,1, 2019-10-31 16:11:31
715.0,19D7C92FXPvAibaEXe8d+xuL7f/QxIZEthnTExHJ,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/18520364/18520364_chungchi_TOEIC_LR_20190722145500.jpg,TOEIC_LR,335.0,,335.0,,310.0, ,1, ,1, 2019-09-25 11:00:26
718.0,E80EA3E2XPvAibaEXe9+dT4FRTt+Q3DiZIatl0d9, 2019-04-21, bangcap/15520556/15520556_bangcap_TOEIC_SW_20190723145829.png,TOEIC_SW,,95.0,,95.0,,145.0,1, ,1, 2019-10-22 10:58:46
719.0,E2FEC6B5XPvAibaEXe/WuJYGMdaNyDXaV6qKMR06, 2018-12-02, bangcap/15520498/15520498_bangcap_TOEIC_LR_20190725180613.jpg,TOEIC_LR,480.0,,480.0,,390.0, ,1, ,1, 2019-09-25 11:13:46
720.0,0C36B229XPvAibaEXe+p5WOBbWD0M1pNCSfmVrhv, 2019-12-29, bangcap/15520939/15520939_bangcap_TOEIC_LR_20190727212445.jpg,TOEIC_LR,220.0,,220.0,,270.0, ,1, ,1, 2019-10-22 10:58:39
721.0,FDD5CB21XPvAibaEXe9xHju59ydahaLQSKgotl3p,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/15520799/15520799_chungchi_IELTS_20190729081028.jpg, IELTS,,,,,, ,1, ,1, 2019-09-25 15:25:57
722.0,72EE8BD7XPvAibaEXe9NdAclo3+sV7oJhBuVqVwR, 2019-06-29, bangcap/15520667/15520667_bangcap_VNU-EPT_20190803091754.jpg, VNU-EPT,,,,,, ,1, ,1, 2019-10-22 10:58:32
723.0,3AB7EC1EXPvAibaEXe8zLanLNVS12aYJ9kFIkU02, 2019-05-25, bangcap/15520704/15520704_bangcap_TOEIC_LR_20190806203154.jpg,TOEIC_LR,335.0,,335.0,,355.0, ,1, ,1, 2019-10-22 10:57:54
724.0,4A220421XPvAibaEXe9FR5ZajZxlo2NzI95fzis6,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/19520658/19520658_chungchi_IELTS_20190807134621.jpg, IELTS,,,,,, ,1, ,1, 2019-09-10 14:40:48
726.0,25EBE061XPvAibaEXe8d+xuL7f/QxGPereV7Ge/h, 2019-07-29, bangcap/18520368/18520368_bangcap_TOEIC_LR_20190808182257.jpeg,TOEIC_LR,375.0,,375.0,,325.0, ,1, ,1, 2019-09-25 11:08:52
727.0,E090FF52XPvAibaEXe/FWKstHRRDnXrYLc7oXETz, 2019-07-28, bangcap/13520907/13520907_bangcap_TOEIC_LR_20190809155716.png,TOEIC_LR,260.0,,260.0,,230.0, ,1, ,1, 2019-10-22 10:49:06
728.0,04F87408XPvAibaEXe80b1fr0fH/JuobsigdDkbt, 2019-07-28, bangcap/15520764/15520764_bangcap_TOEIC_LR_20190810085027.png,TOEIC_LR,405.0,,405.0,,465.0, ,1, ,1, 2019-10-22 10:57:48
729.0,486F2B95XPvAibaEXe9TMBdu4IUyd1OadVM1S5iH, 2019-07-31, bangcap/15520961/15520961_bangcap_TOEIC_LR_20190810110655.jpg,TOEIC_LR,280.0,,280.0,,265.0, ,1, ,1, 2019-10-31 16:11:40
730.0,77E7AFACXPvAibaEXe8h19maTis8uJTnptqgobO5, 2019-05-24, bangcap/18521599/18521599_bangcap_TOEIC_LR_20190811175519.jpg,TOEIC_LR,230.0,,230.0,,210.0, ,1, ,1, 2019-10-02 10:59:43
731.0,FF80CE6FXPvAibaEXe9spJK2tF1F77jXwcbLtAoG, 2019-07-31, bangcap/18521111/18521111_bangcap_TOEIC_LR_20190811204718.jpg,TOEIC_LR,245.0,,245.0,,290.0, ,1, ,1, 2019-10-31 16:12:04
732.0,23C6D407XPvAibaEXe/0W4kDBen4339wMxYZSgUE,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/18521478/18521478_chungchi_TOEIC_LR_20190812161446.jpg,TOEIC_LR,350.0,,350.0,,295.0, ,1, ,1, 2019-09-25 11:11:02
733.0,B1B996D1XPvAibaEXe/VQHzzHDYACRfsgbqiwflU,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/19522305/19522305_chungchi_IELTS_20190812161527.jpg, IELTS,,,,,, ,1, ,1, 2019-09-10 14:42:19
734.0,30B43EAFXPvAibaEXe+aquNtcMIbvwMLH3gD3H8y,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/19522143/19522143_chungchi_IELTS_20190812161613.jpg, IELTS,,,,,, ,1, ,1, 2019-09-10 14:43:06
735.0,79C692B1XPvAibaEXe+k7kwcfMfIzAFXv0ohWWfY,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/19520925/19520925_chungchi_IELTS_20190812161645.jpg, IELTS,,,,,, ,1, ,1, 2019-09-10 14:43:25
736.0,5FFD56CDXPvAibaEXe9KDPR79yT+xFgb8URMch+e,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/18520937/18520937_chungchi_TOEIC_LR_20190812161721.jpg,TOEIC_LR,345.0,,345.0,,255.0, ,1, ,1, 2019-09-25 11:12:02
737.0,04F87408XPvAibaEXe80b1fr0fH/JuobsigdDkbt, 2019-07-30, bangcap/15520764/15520764_bangcap_TOEIC_SW_20190812221314.png,TOEIC_SW,,130.0,,130.0,,110.0,1, ,1, 2019-10-22 10:57:41
738.0,775B0760XPvAibaEXe8c/asunKa47DSKf4pHLmHt, 2018-12-06, bangcap/15520003/15520003_bangcap_TOEIC_LR_20190812231847.jpg,TOEIC_LR,435.0,,435.0,,405.0, ,1, ,1, 2019-10-22 10:57:36
739.0,4C5558ACXPvAibaEXe9urngX21O5XV6BAtnm2j34,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/19520207/19520207_chungchi_IELTS_20190813105529.jpg, IELTS,,,,,, ,1, ,1, 2019-09-10 14:41:58
740.0,AF13CCE4XPvAibaEXe9PaZSVcf3Bgr15b1WXpmpz,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/19520589/19520589_chungchi_IELTS_20190813112459.jpg, IELTS,,,,,, ,1, ,1, 2019-09-10 14:41:35
741.0,F8B7B670XPvAibaEXe904Wq1lYkfi68eFFkYR0b3, 2018-07-01, bangcap/16521697/16521697_bangcap_NHAT_20190813130618.jpg, NHAT,,,,,, ,1, ,1, 2019-10-22 14:37:40
742.0,A310C6DCXPvAibaEXe/IQnjJr55yYUYWCopS2Dq/,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/19520674/19520674_chungchi_IELTS_20190813142822.jpg, IELTS,,,,,, ,1, ,1, 2019-09-10 14:43:49
743.0,6FFB64F3XPvAibaEXe+O8Ynm4+UKCt8Sf6IhFlk9,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/19521044/19521044_chungchi_IELTS_20190813144136.jpg, IELTS,,,,,, ,1, ,1, 2019-09-10 14:44:15
744.0,5ACB4A9CXPvAibaEXe9YXJ3+ew7OHIFrV23S1B+J, 2019-06-27, bangcap/15520838/15520838_bangcap_IELTS_20190813222222.jpg, IELTS,,,,,, ,1, ,1, 2019-09-25 15:24:55
745.0,8A03E471XPvAibaEXe9drMWeKYE4jEX0sTSaswVe,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/19522338/19522338_chungchi_Cambrigde_20190814092833.jpg, Cambrigde,,,,,, ,1, ,1, 2019-09-10 13:53:21
746.0,7871BDF9XPvAibaEXe/PrIR+BvN04Tnyrqixv6G6, 2018-12-20, bangcap/19520227/19520227_bangcap_TOEIC_LR_20190814110616.jpg,TOEIC_LR,285.0,,285.0,,275.0, ,1, ,1, 2019-10-31 16:12:34
747.0,CD4F2DFFXPvAibaEXe8/V1eK05z04zirFKwSLo1e, 2018-11-17, bangcap/15520218/15520218_bangcap_IELTS_20190814113156.jpg, IELTS,,,,,, ,1, ,1, 2019-09-25 15:24:03
748.0,4116D300XPvAibaEXe/IJyK0OmpUJ+bkK+R+mD2O, 2019-07-31, bangcap/18520396/18520396_bangcap_TOEIC_LR_20190814193332.jpg,TOEIC_LR,300.0,,300.0,,310.0, ,1, ,1, 2019-09-25 11:05:52
750.0,D87C4275XPvAibaEXe9iov3KWPg5dbSErq4/2nbL, 2018-12-29, bangcap/15520472/15520472_bangcap_TOEIC_LR_20190814203035.jpg,TOEIC_LR,390.0,,390.0,,285.0, ,1, ,1, 2019-10-31 16:13:12
753.0,E2FEC6B5XPvAibaEXe/WuJYGMdaNyDXaV6qKMR06, 2019-04-21, bangcap/15520498/15520498_bangcap_TOEIC_SW_20190816162855.png,TOEIC_SW,,140.0,,140.0,,145.0,1, ,1, 2019-10-22 10:57:29
754.0,0EB7EE23XPvAibaEXe8b4sJvH2gx3PgXL4miHOZf, 2019-01-17, bangcap/14520509/14520509_bangcap_TOEIC_SW_20190816174333.png,TOEIC_SW,,110.0,,110.0,,155.0,1, ,1, 2019-10-22 12:12:07
756.0,A529DF1EXPvAibaEXe9DjwUQ+Cta8aXQNNp/NWZV, 2019-07-13, bangcap/15520289/15520289_bangcap_VNU-EPT_20190817163134.jpg, VNU-EPT,,,,,, ,1, ,1, 2019-10-22 10:57:24
757.0,80E84091XPvAibaEXe8NM1/5chXJml1eQF65VZ4R, 2018-12-08, bangcap/19520215/19520215_bangcap_IELTS_20190817224047.jpg, IELTS,,,,,, ,1, ,1, 2019-09-25 15:22:24
758.0,0103EBB9XPvAibaEXe+LOVcofflPOp4M1bu/q8RE,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/18520109/18520109_chungchi_IELTS_20190819082122.PNG, IELTS,,,,,, ,1, ,1, 2019-09-10 14:46:26
759.0,07041016XPvAibaEXe+iIJOpfrvDw0cyN3jgSrMf,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/19521847/19521847_chungchi_Cambrigde_20190819082317.jpg, Cambrigde,,,,,, ,1, ,1, 2019-09-10 13:52:44
760.0,B9DF1E5AXPvAibaEXe+55g1kTuqhA5v7WisfFIUC,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/19522029/19522029_chungchi_IELTS_20190819082858.jpg, IELTS,,,,,, ,1, ,1, 2019-09-25 15:18:49
761.0,F705031BXPvAibaEXe9ESTQu9OOcIDrYdFbnYAVy, 2018-12-29, bangcap/15520859/15520859_bangcap_TOEIC_LR_20190819102347.jpg,TOEIC_LR,275.0,,275.0,,300.0, ,1, ,1, 2019-10-22 10:57:17
763.0,7BB878A1XPvAibaEXe+jQfayvnobXplnB+Dv6V7E, 2018-07-28, bangcap/19521394/19521394_bangcap_IELTS_20190819231829.jpg, IELTS,,,,,, ,1, ,1, 2019-09-10 14:44:34
764.0,DAF2D5BDXPvAibaEXe+98B3vqZGkWADaFTkMB99s, 2019-05-25, bangcap/15520783/15520783_bangcap_TOEIC_LR_20190820124736.jpg,TOEIC_LR,270.0,,270.0,,290.0, ,1, ,1, 2019-10-22 10:57:10
765.0,CD889E00XPvAibaEXe+1exR/9VxBIzN8bu7B6O0D,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/19520362/19520362_chungchi_IELTS_20190820144317.jpg, IELTS,,,,,, ,1, ,1, 2019-09-10 14:41:14
766.0,DEB9BFF3XPvAibaEXe+TioGOAQy/310n4YoaF5iI, 2019-07-29, bangcap/14521109/14521109_bangcap_TOEIC_LR_20190820232231.jpg,TOEIC_LR,285.0,,285.0,,240.0, ,1, ,1, 2019-10-22 10:53:20
767.0,0D2B48D3XPvAibaEXe8c53vaOKMxCzqf3f9CtSj+, 2019-07-29, bangcap/14520762/14520762_bangcap_TOEIC_LR_20190820235626.jpeg,TOEIC_LR,250.0,,250.0,,350.0, ,1, ,1, 2019-10-22 10:53:13
768.0,AE1C7614XPvAibaEXe8REVTdmhazke93JeH7NHqs, 2018-01-13, bangcap/19521212/19521212_bangcap_IELTS_20190821095936.jpeg, IELTS,,,,,, ,1, ,1, 2019-09-10 14:45:23
770.0,E024B494XPvAibaEXe/sKOWIYAkjtjez/g8V6sZT,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/18521168/18521168_chungchi_TOEIC_LR_20190821144145.jpg,TOEIC_LR,420.0,,420.0,,400.0, ,1, ,1, 2019-09-25 11:12:23
772.0,3F0850FBXPvAibaEXe/U5lSbganJ80ns0wi7lt38, 2019-08-10, bangcap/15520340/15520340_bangcap_TOEIC_LR_20190821153145.jpg,TOEIC_LR,320.0,,320.0,,340.0, ,1, ,1, 2019-10-31 16:13:34
773.0,D17C7EEBXPvAibaEXe8c/asunKa47JL/mH8i+PZc, 2019-08-04, bangcap/15520004/15520004_bangcap_TOEIC_LR_20190822085313.jpg,TOEIC_LR,260.0,,260.0,,205.0, ,1, ,1, 2019-10-31 16:13:50
774.0,F386A9F3XPvAibaEXe/4YH02BDnyToyzIbRaCmEd,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/18520284/18520284_chungchi_IELTS_20190822104454.jpg, IELTS,,,,,, ,1, ,1, 2019-09-10 14:46:50
775.0,EB765DEEXPvAibaEXe++7urnOIV05GqtXQcAVMan,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/19520112/19520112_chungchi_IELTS_20190822104515.jpg, IELTS,,,,,, ,1, ,1, 2019-09-10 14:45:56
776.0,DFF05B73XPvAibaEXe9t3AmSkf7FuZllpVb2cw7l,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/19522179/19522179_chungchi_IELTS_20190822104533.jpg, IELTS,,,,,, ,1, ,1, 2019-09-10 14:45:42
777.0,DBC11C69XPvAibaEXe9LZwdMb86KA6Wl57kbLAGS, 2018-12-29, bangcap/14520944/14520944_bangcap_TOEIC_LR_20190822185321.jpg,TOEIC_LR,280.0,,280.0,,335.0, ,1, ,1, 2019-10-22 10:53:07
778.0,2368F545XPvAibaEXe98bEweMyJa5j4a9d70li6R,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/19521607/19521607_chungchi_IELTS_20190823141701.jpg, IELTS,,,,,, ,1, ,1, 2019-09-09 10:47:53
779.0,11713007XPvAibaEXe8IsBka/KfNv6hhHm5RPcZv,, https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/19522126/19522126_chungchi_IELTS_20190823141749.jpg, IELTS,,,,,, ,1, ,1, 2019-09-10 14:40:22
