id,mssv,tinhtrang,hocky_baoluu,namhoc_baoluu,soqd,ngayqd
18412.0,49239E49XPvAibaEXe8jiYzwktGScj334ZUiVBYZ,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18413.0,C3B47C00XPvAibaEXe/j7U1wtp2b2Ueyv41BSDns,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18414.0,E69EA034XPvAibaEXe/sDxpKTuGnIMW6eoa3/VZ4,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18415.0,6778C130XPvAibaEXe+7P4TS0/ikVcxrYCiN4Kyj,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18416.0,36338FCBXPvAibaEXe/45+b0LBlJ7F/6Y7BUQGBY,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18417.0,3DE54CA2XPvAibaEXe+cv7qSCYkQesWI9sWob4cD,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18418.0,73EBC2A0XPvAibaEXe9A3Yjgh4iPfsTl7Hkve08O,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18419.0,51E5CFABXPvAibaEXe93t/fGOsRpnwBCueYR01nj,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18420.0,37D1D514XPvAibaEXe+D5C9Re7EGLVDf4ZYLzVb8,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18421.0,AD9E064BXPvAibaEXe/GP74oAJxkeAi0ENPwa1up,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18422.0,07604F47XPvAibaEXe+6MN9FoW2mqQgwnVqNRjxt,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18423.0,CBDE3AA1XPvAibaEXe+cD2dfYrNOt8BYM6VFUzAr,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18424.0,52DB8271XPvAibaEXe8n6FFpptVzUuzbSv2XdjNy,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18425.0,9A59ECBEXPvAibaEXe8Lp0YaxzdqUmywoo3dCxqM,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18426.0,EE2CE003XPvAibaEXe9G2n4phUxISPgKDi7igQgv,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18427.0,51E15EA9XPvAibaEXe9KWpGOh3zHl89pJ3P8rzli,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18428.0,03CB8DC4XPvAibaEXe+4XPPXlKRz0LWy5kJsvBRv,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18429.0,7FF35BCAXPvAibaEXe9d+rE/yvWoKAdRGq/VvcQD,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18430.0,3F7EE327XPvAibaEXe8FGyuwtFnKnA3zwdulIpUk,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18431.0,40951AD4XPvAibaEXe8AMmr3Xq9FJ98FnIoeM4iH,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18432.0,CB052F9FXPvAibaEXe/H1VZJBzJAwl6qZyOKGipp,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18433.0,D5D8C19CXPvAibaEXe9PDEhlfOA/z2bMG+43E3Zo,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18435.0,0A0624B8XPvAibaEXe9CtFSNMbfIz13+0RDE3Ypj,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18436.0,59C3B311XPvAibaEXe+SI2uhC5CMEQAiJE0NZF16,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18437.0,0A94E4D0XPvAibaEXe9gcLLHJLBBnRqUfrm4aBzH,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18438.0,5533DD19XPvAibaEXe86sbeN0/YCTbUKokfc1ORb,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18439.0,92262318XPvAibaEXe+9lRniSKKSh+83KZVVG9TN,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18440.0,CC8ED1C2XPvAibaEXe9x0CaUg4pZo9/HVzJrxtyW,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18441.0,896CE9CAXPvAibaEXe/agc6/owW5CMZVwqpzV2xw,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18442.0,C42497E8XPvAibaEXe/WIUWn3FBMGNDDLlZhZFd4,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18443.0,120E8916XPvAibaEXe8zDsaHJ0+9rbugcEt8WQrI,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18444.0,8080E79DXPvAibaEXe/m6K07u0dn93gyyobNKwwO,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18445.0,87F065A6XPvAibaEXe+kaKwPBw23Vo+HCx0JbRD/,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18446.0,382011DDXPvAibaEXe+tKwu+Ol4th1ivtsIPFk30,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18447.0,37E8854FXPvAibaEXe93t/fGOsRpn2pIVjPlvyxA,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18448.0,780AE105XPvAibaEXe9G2n4phUxISNxxiOclZidR,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18449.0,78E27A2CXPvAibaEXe/BLy1WUS+NVnG+plk9jS4D,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18450.0,541FF0B5XPvAibaEXe+OhmjSj4XEzU5v9VqAadGo,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18451.0,03F181B0XPvAibaEXe+7uLWSh9XvQs9BhtrBVBeU,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18452.0,FC15E78FXPvAibaEXe92C4qaj9kvH9Xq+b0SgU4o,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18453.0,F6208A2CXPvAibaEXe/kJUgsv26Uaz79STBqAZnz,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18454.0,DA9E8D2BXPvAibaEXe/WTR5UGsYutJskjpyKElCC,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18455.0,88B70FC5XPvAibaEXe/S5mChdnrLm0/gjddWphOA,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18457.0,1EA1BEE1XPvAibaEXe+iXJpjy6UOMJgg3q9gFJNY,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18458.0,554BEAD4XPvAibaEXe9hSzSdeSAT0nKSX8+l/eSA,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18460.0,78607413XPvAibaEXe97yKczitj7gpzdibkOUmGw,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18461.0,313A0C3EXPvAibaEXe9FiaSoce50DK2qcrsEDi/O,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18462.0,1653E1ADXPvAibaEXe/F8UIBT+N0T1dgm122Jx54,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18464.0,AF88C485XPvAibaEXe+A+6mRsShfHwA3vDP6Xzx0,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18465.0,D17C7EEBXPvAibaEXe8c/asunKa47JL/mH8i+PZc,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18466.0,CF42D7FCXPvAibaEXe8/V1eK05z04y7bZTFNUkDu,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18467.0,74D36A66XPvAibaEXe/Ko3VBeq65/+nkazv8LvJZ,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18468.0,39F25730XPvAibaEXe/WuJYGMdaNyAXRB943SiE8,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18469.0,E2E35AC8XPvAibaEXe9KG2OR8ZVK3mHbcCsUpCHR,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18470.0,1DA45CE2XPvAibaEXe8jolcsAIssTCatCgflVvBX,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18471.0,56E899F0XPvAibaEXe8oOckqmsrcbUAMczjLj7W6,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18472.0,06AF4558XPvAibaEXe8eJZh5OyStbMQ0oi5wpMJM,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18473.0,51ABA153XPvAibaEXe80CLygfiFTYC0BypVMJWgH,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18474.0,FADAFB89XPvAibaEXe88tz7NL7l/gvG6t/E6GXcF,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18475.0,C988F8D6XPvAibaEXe8AEUw13Ud6Ki6zuOGdFDh7,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18476.0,2CAE8597XPvAibaEXe8Lp0YaxzdqUmp6piqfGJXM,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18477.0,EBFBD418XPvAibaEXe9mjVtuyMJi9I9Mbsg0ho+N,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18478.0,DE84103AXPvAibaEXe8/V1eK05z0442dkLKXGv09,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18479.0,FC561CAFXPvAibaEXe97yKczitj7gpCrvLu2vA59,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18480.0,D3A3CE8FXPvAibaEXe/iIkJq57vD79Vm4PxFnZD3,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18481.0,5953AB21XPvAibaEXe+zCbAzes7YilyRDT2FFsyj,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18482.0,D2607DA4XPvAibaEXe+Xxbs4kvH/k3apAf4rYUUN,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18483.0,DFEDE877XPvAibaEXe8CNW5gpzV0gWn+ubBNBmIM,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18484.0,336CCBD7XPvAibaEXe/XOPUzjjLegAUGrAUxLRl8,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18485.0,06EE19F0XPvAibaEXe/X5ZhFzI36lMJt224yvGay,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18486.0,CEC0B89BXPvAibaEXe8a4mdANazFZO0OM6/pN5Wb,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18487.0,B27AF8C2XPvAibaEXe+98B3vqZGkWOaXocF5vcht,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18488.0,7D7299A4XPvAibaEXe9hYalhCsDQbVspsqAf44vo,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18489.0,9D0A51BCXPvAibaEXe/JRR+qhRXMm6mmnYmHn1Gf,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18490.0,CBE89B85XPvAibaEXe+aP8CrMM5f5FIlN52e1MLW,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18491.0,FFFA4234XPvAibaEXe+OhmjSj4XEzdTGgcTdT9fT,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18492.0,4F51640CXPvAibaEXe++bDwPCni17sw+TX4tp24g,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18493.0,70DB9DFEXPvAibaEXe+wVOsoF63SsK0TfmDhz7G+,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18494.0,67D73E5FXPvAibaEXe9hweWHK/GxsAzYBCt3GIbM,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18495.0,7485848DXPvAibaEXe/jA2MATe6eKlwHDtOD0oUk,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18496.0,64A2A84CXPvAibaEXe8jiYzwktGSchUZQTLU3+EL,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18497.0,1352A661XPvAibaEXe+eIy6TmCsZu+qEHG5QxOAG,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18498.0,7933EDCBXPvAibaEXe+tKwu+Ol4th1CASAT7HNg8,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18499.0,77AA22BDXPvAibaEXe/5h0vZw0NHLw1SiBz29uk2,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18500.0,317F4908XPvAibaEXe9WGATIMl02LLeAEzyRzdkc,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18501.0,95B284C9XPvAibaEXe/A+LHGtXv8v5yD9Z+2lNZC,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18502.0,BF848739XPvAibaEXe/Ojw5gA+9jXod27QdpRMZl,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18503.0,50710A05XPvAibaEXe+5AEinM7he3i2ud45eDBqh,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18504.0,5D84A808XPvAibaEXe/04IiIK7okBVnVDuMtAOeG,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18505.0,7D41140BXPvAibaEXe+M8JaUhbJyeaddRxfSW9N2,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18506.0,931BA14CXPvAibaEXe9wxm0WjsXoKj0gFlOKugq0,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18507.0,076028C7XPvAibaEXe9KS65t7Tb/qNPAjp/Vir5E,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18508.0,3AEDE0DBXPvAibaEXe+dJypLAXKUX7Lv5UiSnxfu,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18509.0,16A9172FXPvAibaEXe9zGba8fcKEKBzbkXVgMSfE,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18510.0,1BCFF4D4XPvAibaEXe9XrYsEpevBo/lbV29eoqJe,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18511.0,9CD6FC97XPvAibaEXe/uPR0E3TEtQoREyf0wp5Rs,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18512.0,98885261XPvAibaEXe+fEAEfw3o+KtD8p1BCYU+u,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18513.0,EDFD99D9XPvAibaEXe86ShnmDByrm2bhjZioKmj+,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18514.0,16CB5DD9XPvAibaEXe86ShnmDByrm78ybvgYsRBW,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18515.0,283D4053XPvAibaEXe/WTR5UGsYutNLeR8bf2KAJ,3.0,1.0,2020.0, 777/QĐ-ĐHCNTT,11/12/2020
18704.0,542FD613XPvAibaEXe+cv7qSCYkQet+8WVAW0Q4F,3.0,1.0,2020.0, 878/QĐ-ĐHCNTT,12/7/2020
18705.0,38FEDC84XPvAibaEXe9n6M+kQhqu8viyMaH0fvSb,3.0,1.0,2020.0, 878/QĐ-ĐHCNTT,12/7/2020
18706.0,1F132401XPvAibaEXe+OhmjSj4XEzdj6Iy6B1hVN,3.0,1.0,2020.0, 878/QĐ-ĐHCNTT,12/7/2020
18707.0,5F9787DCXPvAibaEXe+sa6H++BHvypal5NtEMx0I,3.0,1.0,2020.0, 878/QĐ-ĐHCNTT,12/7/2020
18708.0,3593E659XPvAibaEXe9DMENNf4iGco/PRxwHxdTN,3.0,1.0,2020.0, 878/QĐ-ĐHCNTT,12/7/2020
18709.0,3129ED21XPvAibaEXe+Y2Dmraxe1iUz2qYKUheXA,3.0,1.0,2020.0, 878/QĐ-ĐHCNTT,12/7/2020
18710.0,2B771E5EXPvAibaEXe8SXrohzbXmSwYDapBNbQoZ,3.0,1.0,2020.0, 878/QĐ-ĐHCNTT,12/7/2020
18711.0,AE8621F2XPvAibaEXe/X5ZhFzI36lCdOGrjU94aV,3.0,1.0,2020.0, 878/QĐ-ĐHCNTT,12/7/2020
18712.0,5E3D6710XPvAibaEXe8LX4hhYKrFZtAiHDGatgxb,3.0,1.0,2020.0, 878/QĐ-ĐHCNTT,12/7/2020
18714.0,5A1EB3B7XPvAibaEXe9WcTnuikKYKuntAYeb6Idm,3.0,1.0,2020.0, 878/QĐ-ĐHCNTT,12/7/2020
18715.0,53E95764XPvAibaEXe8NrxrmA741r2VOKP0Nz9D+,3.0,1.0,2020.0, 878/QĐ-ĐHCNTT,12/7/2020
18716.0,56535DAEXPvAibaEXe/pS44gx8Fm9j1XdP/cQelm,3.0,1.0,2020.0, 878/QĐ-ĐHCNTT,12/7/2020
18717.0,CDC705C7XPvAibaEXe+6DwsvcvouVRtexNbBIUn0,3.0,1.0,2020.0, 878/QĐ-ĐHCNTT,12/7/2020
18718.0,51701ECCXPvAibaEXe+8PTy9pH9lF949Sz9H3idc,3.0,1.0,2020.0, 878/QĐ-ĐHCNTT,12/7/2020
18719.0,56BDE338XPvAibaEXe/dSnTMEtLaY7dYPGoqxBPE,3.0,1.0,2020.0, 878/QĐ-ĐHCNTT,12/7/2020
18748.0,D5CB6E0EXPvAibaEXe/kJUgsv26Ua4fviWhP8ico,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18749.0,A99EF175XPvAibaEXe9kkdDkOt5iFnXzQZZM81t5,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18750.0,8C001BEBXPvAibaEXe/U5lSbganJ8zTvMD7rtjY7,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18751.0,3A2029BEXPvAibaEXe+Om5b1Z5BSkR6ltrfaYI98,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18752.0,538D82A9XPvAibaEXe/wvgrdNVCyf4Zu3yuLbGom,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18753.0,F5673015XPvAibaEXe86jqvsmOoL9gz0xQ3iVB/D,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18754.0,34BF2B7BXPvAibaEXe/Ojw5gA+9jXodFlsd3lSfU,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18755.0,DF9ED468XPvAibaEXe9sDqR+NysAHhSh4gH8DMHI,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18756.0,9315462DXPvAibaEXe9p78qxnH96y4Nl5pn4/GJa,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18757.0,2C093564XPvAibaEXe8pd25OrRS+bSnBwyRMfwuw,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18758.0,AA9B07B2XPvAibaEXe+dJypLAXKUX3Ro/I3wDtXP,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18759.0,481DE724XPvAibaEXe9ajZoptpw4tYL+xpB0N+Kw,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18760.0,15A7F5AEXPvAibaEXe9ESTQu9OOcIDfHcE/SqcXa,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18761.0,33C734B5XPvAibaEXe+/1KYXP+fweL6Sr/n8oIDs,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18762.0,6E854833XPvAibaEXe9a9WHB728zIMSTTWhKiiWi,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
,,,,,,
18764.0,2F5A8FBAXPvAibaEXe9RV3kg6cpLDB5OjYHTmhOk,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18765.0,A2AAB390XPvAibaEXe8BxOZlGHrYNwuNJvxpRkul,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18766.0,ED552C61XPvAibaEXe/7BYdCAEGEzQbJ/xizIfvK,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18767.0,EF4A5139XPvAibaEXe/eCkq6I30ZSkwh2vOdgUjJ,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18768.0,48CD671EXPvAibaEXe+Qnco6wu+o6JAdyuwr1vS3,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18769.0,BA807AC9XPvAibaEXe/A1zCqCr2ya1Ex/bXF1ZFT,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18770.0,5207F3BBXPvAibaEXe9QJDM9nE85iAv4XJzC1oYs,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18771.0,E8F86B42XPvAibaEXe+Qnco6wu+o6K/z8+g4tmGo,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18772.0,ACF6497DXPvAibaEXe/wvgrdNVCyf4n0nWj/daN+,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18773.0,55C4950AXPvAibaEXe9CJmVsz9P34pEFprlIxi9u,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18774.0,D0AEF330XPvAibaEXe80NXGyYVtTlq6XKsqu9Wjz,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18775.0,A6B71786XPvAibaEXe+dJypLAXKUX7xdHetp3a1W,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18776.0,CFF36184XPvAibaEXe+EYzJPHISY8xDoUhAK+AUU,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18777.0,72059684XPvAibaEXe9N+b7C2VGPs6rwW5yBcs12,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18778.0,D7A6B816XPvAibaEXe9Veo8epKbTmIWw8bry+I3P,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18779.0,A2DB45E4XPvAibaEXe8x8S8Fn/vYplH74RImKw6s,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18780.0,EF134ADEXPvAibaEXe87qJpUsO6V7S7JwvClJktx,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18781.0,39CFA80DXPvAibaEXe+tg0ae8qw/giuc2CTRAuM8,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18782.0,C217C756XPvAibaEXe9p78qxnH96y4HBwJfkd3md,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18783.0,FB818680XPvAibaEXe9KG2OR8ZVK3v0cGhxhuQE8,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18784.0,262FE23FXPvAibaEXe8AMmr3Xq9FJw523YUSmlZ1,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18785.0,48AE85FFXPvAibaEXe9/83vYrk4yZsAzRDq+kcRG,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
18786.0,C7B5F97DXPvAibaEXe+Y0lGmaTa/AOdSX+qsP9tW,3.0,1.0,2020.0, 955/QĐ-ĐHCNTT,12/30/2020
20607.0,D5CC8F4FXPvAibaEXe+F+2tZHEiFCbJ7m/A6LQ2N,3.0,2.0,2020.0, 189/QĐ-ĐHCNTT,4/1/2021
20608.0,FB623556XPvAibaEXe8Y+/3uR2PkTNbh/Fe4KQiS,3.0,2.0,2020.0, 189/QĐ-ĐHCNTT,4/1/2021
20609.0,0691AA94XPvAibaEXe++R9hzjt1s7wndXGR/a0YH,3.0,2.0,2020.0, 189/QĐ-ĐHCNTT,4/1/2021
20610.0,EDBA793DXPvAibaEXe8n6FFpptVzUqm+dEZBBg2Q,3.0,2.0,2020.0, 189/QĐ-ĐHCNTT,4/1/2021
20611.0,A87B8B04XPvAibaEXe+Om5b1Z5BSkTtveU283b2V,3.0,2.0,2020.0, 189/QĐ-ĐHCNTT,4/1/2021
20612.0,57A9555DXPvAibaEXe9kJ+qYUUrp6yzqg8iX3syd,3.0,2.0,2020.0, 189/QĐ-ĐHCNTT,4/1/2021
20613.0,5F51D74DXPvAibaEXe8oOckqmsrcbbs7DuEiiIRC,3.0,2.0,2020.0, 189/QĐ-ĐHCNTT,4/1/2021
20614.0,90DB2E8EXPvAibaEXe+IfVguXAeAtZiVpbm6nqcF,3.0,2.0,2020.0, 189/QĐ-ĐHCNTT,4/1/2021
20615.0,0D3A3A1DXPvAibaEXe9iov3KWPg5dRessaMo8GPP,3.0,2.0,2020.0, 189/QĐ-ĐHCNTT,4/1/2021
20616.0,F4312684XPvAibaEXe/4WyTnp6RTwslVYbqxXfeU,3.0,2.0,2020.0, 189/QĐ-ĐHCNTT,4/1/2021
20617.0,0E01B42BXPvAibaEXe/nw3DhNQnHfx78goHY5uai,3.0,2.0,2020.0, 189/QĐ-ĐHCNTT,4/1/2021
20618.0,D4D00900XPvAibaEXe/K6d36/fqcEYaGNlNf24ga,3.0,2.0,2020.0, 189/QĐ-ĐHCNTT,4/1/2021
20619.0,E349E629XPvAibaEXe9W7fV/x7qyQJOXRx1biw3z,3.0,2.0,2020.0, 189/QĐ-ĐHCNTT,4/1/2021
20620.0,E2FE27BBXPvAibaEXe8zLanLNVS12bfu/E5uvPt0,3.0,2.0,2020.0, 189/QĐ-ĐHCNTT,4/1/2021
20621.0,5066E750XPvAibaEXe+RTFcnyQdP1gV8o5sqlLTq,3.0,2.0,2020.0, 189/QĐ-ĐHCNTT,4/1/2021
20622.0,15D167DAXPvAibaEXe+OhmjSj4XEzSQLCI3erBDu,3.0,2.0,2020.0, 189/QĐ-ĐHCNTT,4/1/2021
20623.0,242ADB97XPvAibaEXe9ysTifnGoMwfpn00Jzt4a2,3.0,2.0,2020.0, 189/QĐ-ĐHCNTT,4/1/2021
20624.0,D14AE261XPvAibaEXe/v5x/h23myCXgRuqr/OGax,3.0,2.0,2020.0, 189/QĐ-ĐHCNTT,4/1/2021
20625.0,F85E4EA0XPvAibaEXe+A+6mRsShfHyrIwnH7mQUY,3.0,2.0,2020.0, 189/QĐ-ĐHCNTT,4/1/2021
20626.0,69CC9D77XPvAibaEXe/A0C8NKWg+cCtO4VRi7hM3,3.0,2.0,2020.0, 189/QĐ-ĐHCNTT,4/1/2021
20627.0,55CBE4B2XPvAibaEXe+NJiMjcH3vhPWspGkNjgbI,3.0,2.0,2020.0, 189/QĐ-ĐHCNTT,4/1/2021
20628.0,6FD95A3EXPvAibaEXe/WTR5UGsYutI5eTB+81qWD,3.0,2.0,2020.0, 189/QĐ-ĐHCNTT,4/1/2021
20629.0,E40D7555XPvAibaEXe+7uLWSh9XvQldFZO++DN6K,3.0,2.0,2020.0, 189/QĐ-ĐHCNTT,4/1/2021
20630.0,6186D18DXPvAibaEXe8X/UxhAbbOG7qKhAi3BxtD,3.0,2.0,2020.0, 189/QĐ-ĐHCNTT,4/1/2021
